columnR1 columnR2 columnR3 columnR4 columnR5 roofControl1 roofControl2 shift kickerElev mass maxDispl elasticEnergy
0.13212 0.77223 0.652157 0.514837 0.795258 -0.671004 0.434928 1.112573 0.437969 8633.369021 2.973462 0.430615
0.698997 0.91706 0.623206 0.609643 0.293451 -0.300138 -0.149492 1.009036 0.579951 4192.116093 7.931133 1.138203
0.361044 0.379244 0.631468 0.322602 0.848853 0.698759 0.356498 0.344447 0.420039 2105.62392 5.929206 0.937993
0.670113 0.31759 0.19001 0.159003 0.872394 0.045885 0.277333 1.155796 0.990433 5339.866259 7.204309 0.91309
0.734185 0.486303 0.885282 0.897801 0.943356 -0.927148 0.355569 1.392517 0.288915 2478.944195 6.710668 1.418043
0.353554 0.282529 0.366922 0.188013 0.137276 -0.898539 -0.038323 0.693655 0.614579 3048.23781 6.6479 1.09941
0.969153 0.680104 0.636128 0.912383 0.450286 0.859515 0.14546 0.551582 0.671221 2655.361788 4.804308 0.922435
0.962229 0.90696 0.268396 0.742925 0.200921 0.045426 -0.409087 1.461386 0.716133 6733.540606 6.428043 0.92368
0.43611 0.369907 0.890454 0.100713 0.66226 -0.096954 -0.080812 0.820878 0.871748 3033.288221 8.333206 0.913089
0.334879 0.933924 0.811885 0.116734 0.860968 -0.812263 0.354662 1.487471 0.984321 5294.501551 6.946715 1.456614
0.31457 0.703863 0.691752 0.277787 0.112661 -0.120418 -0.100476 0.70329 0.833409 2791.698921 8.672914 0.937503
0.288423 0.54271 0.908538 0.890168 0.937387 -0.979715 0.087558 1.061162 0.195173 2932.877346 5.065103 1.008535
0.392841 0.42536 0.690506 0.636834 0.245134 -0.329207 -0.140011 1.062915 0.639958 4498.523129 8.311685 1.228412
0.697843 0.43284 0.127355 0.952241 0.553713 -0.599856 -0.424831 1.195979 0.700905 6632.865185 4.871514 0.796294
0.972654 0.384411 0.811737 0.569551 0.344159 0.375067 0.047558 0.697016 0.59237 3737.851023 6.641763 0.841739
0.949171 0.50159 0.925339 0.314714 0.582692 0.755204 -0.314426 0.735321 0.052244 3580.829521 6.05763 0.971156
0.480137 0.229316 0.661792 0.339641 0.481493 0.905497 -0.202453 0.863626 0.280958 3063.376879 7.59839 1.234551
0.316941 0.882466 0.283691 0.463313 0.637994 -0.029611 -0.018575 0.873923 0.634867 3115.357036 5.699982 0.626367
0.230802 0.801893 0.968845 0.347114 0.823359 0.976271 -0.30132 0.0743 0.828742 1998.779891 4.36128 1.130662
0.652762 0.251458 0.175074 0.937388 0.547057 -0.864359 -0.202368 1.447512 0.847847 6828.394905 4.867582 0.829068
0.333805 0.733989 0.18059 0.689327 0.198118 -0.235438 0.247488 0.628501 0.893846 3384.824916 6.862031 1.12726
0.963616 0.322958 0.405981 0.363817 0.817995 -0.396843 -0.15029 1.383015 0.62319 4288.714038 8.431857 1.254679
0.49104 0.617117 0.212104 0.884237 0.514961 -0.256131 -0.282621 1.324455 0.297897 5504.723739 7.119683 1.029133
0.338408 0.351114 0.801235 0.263239 0.820251 0.464963 -0.127501 1.011685 0.493613 3704.774537 7.798078 1.049493
0.505063 0.937442 0.218192 0.838018 0.305029 -0.516959 0.314849 0.882597 0.557394 3770.687127 4.977419 0.976444
0.473726 0.931027 0.115104 0.979406 0.691853 -0.960053 -0.286374 0.595826 0.348384 2004.431194 6.501706 1.271743
0.210288 0.373597 0.458392 0.507228 0.578143 0.380145 -0.418188 1.302551 0.789921 4866.663872 8.176006 1.263894
0.295054 0.841491 0.520049 0.584981 0.330458 0.148601 -0.464602 0.59361 0.902268 5344.80182 5.150734 0.795991
0.336888 0.817931 0.996813 0.753192 0.565116 -0.779106 -0.033868 1.360725 0.035577 3586.74813 6.466065 1.289425
0.821686 0.481184 0.927758 0.941571 0.994059 0.799002 -0.352851 0.461411 0.494512 2461.929396 4.199258 0.800581
0.700483 0.850416 0.578317 0.128646 0.921995 -0.023179 0.131645 0.990615 0.81215 2888.755154 7.69552 0.89411
0.373379 0.739987 0.337598 0.504439 0.2348 -0.691689 0.422197 0.720417 0.04879 3460.680439 4.069508 0.828634
0.199513 0.334779 0.858882 0.118116 0.600196 0.765411 -0.440411 0.628889 0.685888 2831.579491 8.185211 1.329292
0.849034 0.702101 0.186391 0.186218 0.436022 0.177284 -0.087303 1.487617 0.140651 5923.236911 8.714639 1.162506
0.40873 0.637271 0.595556 0.796543 0.623112 -0.922171 0.304868 1.172235 0.232838 2641.857648 5.628787 1.184667
0.174426 0.589008 0.933978 0.218543 0.273157 -0.211787 0.112207 0.392478 0.133741 3084.273952 9.304488 1.182189
0.760573 0.253728 0.258885 0.917556 0.744506 0.501512 0.318459 0.695651 0.374145 3205.239942 7.152612 0.8619
0.793805 0.909084 0.318228 0.893459 0.197222 0.751913 0.292029 1.120592 0.814037 3853.821406 6.639025 1.127794
0.210365 0.800363 0.328523 0.129101 0.784287 -0.024816 -0.41953 1.12068 0.984569 5540.520195 7.912293 1.070956
0.131672 0.157843 0.210406 0.791714 0.936245 -0.870134 -0.303455 0.151586 0.081043 1944.094357 6.452857 1.105307
0.460334 0.329588 0.565178 0.488867 0.330812 0.602884 -0.492925 0.760202 0.41553 3152.109823 6.127976 1.097511
0.44113 0.280705 0.997528 0.42027 0.766106 -0.081158 0.240659 0.555142 0.890203 2855.238106 6.009844 0.711511
0.530558 0.375026 0.808345 0.32611 0.436674 -0.870008 0.311919 1.094577 0.701713 2893.84308 6.270546 1.254051
0.722854 0.688205 0.185108 0.270956 0.12271 -0.085059 -0.033701 0.566441 0.186667 2474.398596 8.941263 0.853891
0.336839 0.664996 0.133758 0.95876 0.720217 0.421526 0.44789 1.356411 0.309603 7710.296556 4.517459 0.638348
0.614821 0.309732 0.185094 0.113232 0.272897 -0.165615 -0.109957 0.744175 0.338436 4809.577095 7.417103 0.755451
0.333056 0.328896 0.138286 0.301947 0.599455 -0.00744 0.275837 0.541332 0.55167 2738.66018 6.64433 0.719377
0.657199 0.891488 0.758483 0.396251 0.256458 0.193558 0.031906 0.20578 0.211459 1720.799353 7.688421 0.896173
0.209313 0.784774 0.684081 0.481437 0.889436 0.870008 0.165469 0.168289 0.014339 1961.357605 4.81687 0.908402
0.69493 0.576012 0.112878 0.714053 0.939197 0.430807 -0.038653 1.290519 0.54571 4211.592172 8.231926 1.107673
0.593509 0.854419 0.473757 0.798779 0.429626 0.98704 0.381945 1.073686 0.667148 3301.403979 5.583443 1.027553
0.869892 0.642402 0.87491 0.568755 0.634281 0.651992 0.239672 0.173927 0.945398 2381.683534 4.306139 0.884238
0.480948 0.663424 0.472376 0.601221 0.638749 0.39026 -0.482328 0.404249 0.764837 3189.014962 4.588088 0.843487
0.744466 0.414028 0.527195 0.465136 0.893411 0.80316 0.434904 0.385358 0.654874 2161.163696 5.23186 0.91769
0.417291 0.78017 0.124298 0.256362 0.830581 0.354265 -0.11316 0.403182 0.0011 2830.113654 5.304152 0.652218
0.122009 0.256851 0.498538 0.742992 0.997032 0.382291 -0.479627 0.542292 0.953957 3871.149674 5.800254 0.685699
0.730357 0.287597 0.10137 0.530323 0.904665 0.979431 -0.145847 1.091437 0.492382 6149.631783 5.088231 0.687884
0.915888 0.933112 0.664119 0.398673 0.296974 0.186589 -0.046709 0.151013 0.434991 2321.156913 5.842421 0.771192
0.499556 0.408839 0.178792 0.226341 0.876062 0.768999 0.047171 1.413322 0.709601 5936.062599 7.157497 1.101017
0.267876 0.28385 0.975063 0.142137 0.373754 -0.474899 -0.133681 0.458445 0.366719 3390.271698 7.348678 1.308947
0.73369 0.822332 0.628305 0.770261 0.149903 -0.206796 0.124781 0.984277 0.835562 4180.390452 7.732848 1.084225
0.137618 0.913573 0.195494 0.408015 0.975082 0.603951 0.172556 0.247947 0.73317 2561.633165 6.595373 0.762549
0.80024 0.524621 0.941372 0.739661 0.895927 -0.949046 -0.071964 0.891648 0.93065 2017.578851 6.002478 1.314242
0.247526 0.63185 0.494592 0.635768 0.143479 0.452079 -0.195443 0.379401 0.982629 3093.035142 5.458563 0.924827
0.720698 0.506737 0.295234 0.482286 0.68816 -0.751098 -0.409777 0.155088 0.567412 1942.579162 4.739246 1.334307
0.791236 0.353353 0.892463 0.650313 0.388977 0.800485 -0.325437 1.021735 0.337529 3245.10051 6.209768 1.122843
0.705191 0.707846 0.247035 0.932761 0.572779 0.917674 -0.45249 0.29727 0.598527 2005.177271 4.411773 1.002374
0.26179 0.389315 0.995616 0.633362 0.882773 0.466476 -0.357936 0.474383 0.037426 2913.454975 5.197482 0.772213
0.633055 0.245324 0.456279 0.234197 0.541231 -0.933638 0.072505 0.796354 0.938629 2085.990934 8.177875 1.546058
0.807667 0.558874 0.122216 0.656953 0.865854 0.195034 -0.163583 0.447968 0.001672 3180.51838 6.243315 0.596851
0.949268 0.902768 0.746742 0.77644 0.578456 -0.078924 0.320861 0.57292 0.193527 4209.350307 4.233646 0.633265
0.587399 0.391108 0.796053 0.863579 0.633788 0.986921 0.026101 0.193812 0.221984 1971.659024 4.098566 0.941792
0.820775 0.72704 0.989574 0.511889 0.846483 0.955159 -0.407913 1.116049 0.657619 3018.898914 5.997563 1.162803
0.418964 0.273348 0.763393 0.609923 0.612482 0.628404 -0.172527 1.499531 0.69269 4199.481325 8.314484 1.360727
0.850939 0.822883 0.112101 0.652585 0.590692 -0.234878 0.169417 0.376137 0.977217 3141.171727 5.756451 0.902684
0.680197 0.825831 0.21151 0.740359 0.218936 0.473286 -0.127012 0.901496 0.650615 3853.833075 6.69922 0.989994
0.791663 0.830491 0.645445 0.753306 0.367159 0.25891 0.411344 0.326659 0.938273 3139.994788 5.064773 0.809691
0.21007 0.585404 0.841324 0.217198 0.627721 -0.903517 0.095497 1.011817 0.651187 4602.872921 4.803015 0.879586
0.324503 0.229674 0.681745 0.696461 0.215058 -0.129357 -0.432815 1.103319 0.741417 5380.43754 6.823761 0.990054
0.476972 0.326611 0.593751 0.536754 0.176582 0.891718 -0.019623 0.136955 0.494585 2288.159589 4.066232 0.998165
0.715048 0.718892 0.633425 0.358868 0.103355 -0.792229 0.180203 0.045273 0.348901 2100.086358 2.848315 1.056574
0.529199 0.546853 0.895227 0.156903 0.882642 -0.029726 0.406249 0.123332 0.068784 2853.7929 5.540905 0.855098
0.842509 0.91487 0.513241 0.932603 0.85192 -0.349733 0.319988 0.309603 0.861082 3265.296746 3.99985 0.846357
0.535495 0.970481 0.148964 0.621796 0.185502 -0.501956 -0.499207 0.462552 0.672866 3196.929407 5.300921 1.194418
0.596481 0.672055 0.924076 0.422467 0.18338 -0.119023 0.035347 0.785105 0.300702 3123.941403 8.923464 0.969348
0.275775 0.694967 0.101514 0.87455 0.993646 0.897007 0.462627 0.036828 0.473173 1683.703281 4.444469 1.066804
0.77874 0.991106 0.431243 0.845813 0.993271 0.851216 0.043222 0.449892 0.859794 2432.174325 4.305165 0.768787
0.569601 0.602593 0.850484 0.105718 0.916364 0.916961 0.211253 0.04324 0.650835 1969.563232 4.481304 1.079454
0.424314 0.414055 0.728962 0.417685 0.726619 -0.095301 0.147728 0.457836 0.543526 2758.511562 5.775434 0.668821
0.235052 0.878892 0.466309 0.641915 0.800235 0.515146 -0.167011 0.291909 0.117132 2838.680728 4.963935 0.81706
0.213208 0.566997 0.716327 0.696156 0.851033 -0.936295 -0.38145 0.27169 0.41324 1623.144377 5.482228 1.287489
0.344993 0.74016 0.680516 0.493957 0.870694 -0.275706 -0.309091 1.102266 0.316917 4218.219122 6.456134 0.913204
0.685973 0.871511 0.92297 0.524595 0.617951 -0.873182 0.081445 1.051566 0.946162 2196.233645 6.697388 1.472717
0.993669 0.890253 0.772964 0.814715 0.199735 -0.115146 -0.268869 0.102288 0.853123 3816.160885 2.560213 0.561977
0.805491 0.981541 0.642231 0.512393 0.546782 0.679873 0.433583 0.211427 0.877857 2186.098768 4.816876 1.023886
0.739762 0.507253 0.411482 0.814908 0.305692 -0.743329 0.077882 0.663329 0.041022 2828.004252 4.982804 1.102439
0.28721 0.479006 0.356484 0.728829 0.406848 0.705714 -0.135917 1.111213 0.39636 3717.139474 7.106904 1.142415
0.952695 0.160206 0.206357 0.871901 0.736401 0.510611 -0.056575 0.409119 0.34633 2836.928663 7.480902 0.945966
0.67444 0.834655 0.631508 0.713107 0.806432 0.567973 -0.036968 0.08658 0.798299 2366.477384 3.983415 0.831665
0.110694 0.727364 0.920423 0.823399 0.377455 -0.190768 0.430927 1.354407 0.027836 12133.851724 2.999287 0.40674
0.281909 0.494248 0.375509 0.764356 0.521603 -0.481993 0.074987 0.137703 0.348264 2811.21296 4.345172 1.115661
0.196622 0.367166 0.753595 0.824224 0.235406 0.939776 0.113929 1.098405 0.545461 4619.015133 5.980991 0.942252
0.557646 0.224312 0.189584 0.174093 0.436331 -0.478639 0.104507 0.388106 0.758577 3009.909258 6.606646 1.224087
0.522383 0.572304 0.280593 0.536275 0.77862 0.971714 0.370341 0.542362 0.505627 2368.282413 5.43727 0.949819
0.362104 0.345576 0.213158 0.864898 0.957061 -0.814051 -0.048294 1.37291 0.54988 5527.290793 5.280075 0.920314
0.730259 0.144961 0.775682 0.684387 0.569792 0.720068 -0.117518 0.573392 0.673164 2832.189246 6.12884 0.989382
0.940103 0.796181 0.91134 0.263178 0.221965 -0.111319 -0.102537 1.070666 0.695636 3896.932718 8.350366 1.014087
0.826683 0.814965 0.534641 0.717357 0.599606 0.776543 0.363436 0.364083 0.532167 2401.183256 4.607038 0.908971
0.885215 0.11141 0.11888 0.119629 0.358469 -0.960227 -0.291828 0.34544 0.065628 3051.155279 7.066461 0.9803
0.40779 0.81796 0.341647 0.113566 0.343143 0.169674 -0.25724 0.101363 0.498771 3375.924202 4.515486 0.728948
0.327063 0.579391 0.773841 0.860322 0.147367 -0.993325 0.208801 1.250764 0.488324 3242.96777 5.076015 1.04104
0.897298 0.806127 0.198727 0.669885 0.971164 0.007727 -0.348515 1.09558 0.467457 4736.183793 5.453971 0.646656
0.225977 0.845131 0.822746 0.702295 0.943841 -0.239346 -0.476024 0.17373 0.26171 3574.384906 3.266393 0.685491
0.505681 0.133899 0.609959 0.487048 0.822015 0.65378 -0.33482 1.341008 0.246642 6012.885721 6.152488 0.948175
0.138086 0.697523 0.242654 0.985997 0.947822 0.512352 -0.124251 1.462951 0.314448 10472.182156 3.688799 0.48
0.597805 0.326904 0.755106 0.631459 0.549857 -0.936299 0.442585 1.473931 0.590555 3277.309303 6.225998 1.301732
0.482293 0.359125 0.364467 0.825696 0.542134 0.758486 -0.016305 0.960124 0.695146 3156.575157 6.498432 1.009349
0.382702 0.922312 0.17962 0.943302 0.379444 -0.126684 0.067097 1.139187 0.866047 3861.322511 8.960308 1.036645
0.760509 0.351234 0.429573 0.285201 0.819509 0.639184 -0.315527 0.805298 0.771428 3177.740448 6.441501 1.000882
0.278004 0.915879 0.331233 0.624493 0.689604 0.059643 -0.44971 1.333141 0.648807 5114.161838 7.648893 1.065228
0.350594 0.954091 0.696173 0.659932 0.858207 0.42624 0.288618 0.177103 0.446675 1965.602168 5.028751 0.779282
0.454416 0.316996 0.597514 0.2901 0.657045 0.635942 0.144612 0.560928 0.802083 3024.653904 6.086655 0.927907
0.872968 0.747535 0.481838 0.385308 0.242406 0.054999 0.030454 0.931527 0.084958 4837.620846 4.938225 0.530551
0.251166 0.980518 0.562232 0.857181 0.520497 -0.146696 0.153544 0.109294 0.066893 2332.312942 5.85505 1.001052
0.868856 0.568959 0.789622 0.294937 0.470449 0.295895 0.475063 0.009023 0.418043 2579.46209 3.676793 0.883313
0.315808 0.887791 0.574108 0.212907 0.146356 -0.665544 0.402465 1.28056 0.839024 5058.086449 6.313547 1.177623
0.443797 0.357062 0.530587 0.239978 0.985365 -0.155818 0.021741 0.46773 0.91194 2063.419174 7.897885 0.810516
0.962521 0.722821 0.911194 0.435114 0.503599 0.392239 0.293872 0.326281 0.283333 2602.207345 5.959735 0.871707
0.25678 0.934759 0.842187 0.636283 0.312684 -0.497815 0.314333 0.305238 0.397156 3103.035916 4.333837 1.040528
0.438208 0.578851 0.208174 0.355918 0.819383 -0.180118 0.469689 0.200473 0.736949 3684.396071 3.815671 0.78385
0.273487 0.674123 0.228189 0.403249 0.236886 -0.015138 0.415801 0.206876 0.270517 3620.600121 3.749456 0.727468
0.563142 0.388677 0.311703 0.188709 0.82255 0.493432 -0.431505 0.325731 0.626391 2573.876675 5.734705 0.925615
0.331369 0.295064 0.91818 0.783883 0.355835 -0.710713 0.062563 1.364466 0.853058 3895.68473 6.872361 1.291155
0.591965 0.315975 0.548705 0.56223 0.652558 0.556051 -0.410679 0.908515 0.681559 3495.910733 6.101271 1.002335
0.191241 0.17918 0.638214 0.598597 0.972873 0.622992 -0.328727 1.334925 0.764953 6586.32921 5.698899 0.781099
0.564311 0.633341 0.227081 0.895093 0.327254 -0.982548 0.260245 0.920038 0.074382 6707.68876 2.958846 0.486172
0.482347 0.16043 0.720539 0.219392 0.142084 0.588459 0.485952 0.053028 0.196464 2067.399737 5.787212 1.341527
0.397964 0.738852 0.345003 0.824007 0.45583 0.178592 -0.148781 0.697308 0.39808 3707.787075 7.054449 0.764183
0.894666 0.692474 0.417709 0.771858 0.733465 0.894479 -0.053415 0.60726 0.108735 2654.724638 4.670072 0.857811
0.61023 0.370011 0.673472 0.294399 0.670576 0.588458 0.321126 1.038935 0.82095 3479.413775 7.543259 1.099357
0.62086 0.13921 0.44105 0.374222 0.942738 0.686364 0.245646 1.176123 0.45359 3879.262609 8.247304 1.125544
0.9293 0.932532 0.888719 0.372654 0.627556 -0.540145 0.001208 0.299432 0.70051 2930.776168 4.61967 1.131524
0.342896 0.424047 0.752662 0.580457 0.836364 -0.119406 0.186766 0.535304 0.128857 2786.598411 6.532332 0.793089
0.851208 0.813963 0.356598 0.585474 0.8024 0.508353 0.23997 0.964335 0.844574 3227.587987 6.742519 0.902435
0.330082 0.620493 0.981873 0.744749 0.411553 0.351673 0.024272 1.376473 0.331056 5102.776931 7.476571 0.993407
0.733053 0.445975 0.618426 0.359965 0.216454 -0.799305 0.328885 0.123161 0.514198 2310.744378 2.713171 0.90439
0.147791 0.291616 0.86872 0.946402 0.845434 -0.104954 -0.217098 1.454141 0.576125 7599.780115 4.378557 0.571353
0.921189 0.692553 0.43978 0.421625 0.417946 0.680346 0.427002 0.224512 0.461172 2356.45858 4.957386 1.037928
0.142035 0.8156 0.629009 0.83799 0.717895 0.140757 -0.347584 1.114818 0.576622 8236.172357 3.887904 0.45749
0.116892 0.838233 0.256737 0.609455 0.305791 -0.96962 -0.00356 0.469517 0.227036 5047.650378 3.557711 0.498751
0.893896 0.742959 0.92654 0.511801 0.627561 0.001552 -0.287303 0.865921 0.482647 4255.834619 5.823414 0.670379
0.297642 0.293626 0.428479 0.591351 0.627828 -0.263142 0.440811 0.346341 0.319241 3436.86808 4.113655 0.810394
0.474432 0.213927 0.557625 0.566311 0.358099 -0.197524 0.009928 0.131079 0.665334 2707.923924 6.744752 1.077755
0.387318 0.231652 0.102627 0.601505 0.129468 0.633469 -0.459683 0.319576 0.912533 2750.367212 6.275968 1.040618
0.250452 0.685194 0.511565 0.398404 0.139599 -0.567799 -0.491437 1.146532 0.27192 4574.910162 7.711814 1.43117
0.627579 0.822661 0.630224 0.249539 0.961265 0.162431 0.131489 1.297084 0.076885 3934.274575 7.32868 0.880094
0.726451 0.516405 0.263565 0.535467 0.445992 0.855942 -0.049758 1.397712 0.901849 4128.210527 7.142988 1.248631
0.469515 0.660446 0.388486 0.244799 0.173613 0.742288 0.460766 0.234923 0.120722 2538.81253 5.769439 1.145271
0.123995 0.328941 0.521249 0.870183 0.998215 -0.301961 -0.322659 1.434989 0.965417 8558.284463 3.766421 0.499726
0.603485 0.517589 0.586121 0.690729 0.948519 -0.781228 0.386875 0.482387 0.374165 1981.294386 4.901196 1.149723
0.974988 0.58189 0.287539 0.810694 0.61649 0.928703 0.439699 0.742253 0.422615 2679.926005 5.91534 1.032001
0.510596 0.78827 0.59323 0.790974 0.948477 0.087349 -0.245918 1.397391 0.954184 4727.587036 6.475824 0.758387
0.595971 0.234307 0.950875 0.447927 0.89532 0.970688 0.137601 0.931776 0.903772 3260.217301 7.029882 1.059879
0.817275 0.890807 0.150196 0.5401 0.625359 -0.078825 -0.422846 0.888079 0.857431 4649.475051 5.56056 0.746748
0.87762 0.850584 0.126631 0.210878 0.315512 0.650779 0.325096 0.348767 0.803353 2814.241171 7.301498 1.104545
0.299875 0.423718 0.404696 0.557663 0.102452 0.832217 -0.283529 0.75854 0.185934 3117.318035 6.063028 1.044369
0.425927 0.625365 0.283766 0.117649 0.424914 -0.897482 -0.234936 0.272365 0.412488 2076.302471 6.698517 1.277017
0.762522 0.756673 0.899813 0.520627 0.854876 -0.3247 -0.208007 1.110993 0.148747 3976.639722 6.973466 0.971228
0.249895 0.947341 0.984439 0.330311 0.316475 -0.601321 0.155612 0.856579 0.052187 4630.308421 6.686881 1.070762
0.63016 0.280011 0.627454 0.965813 0.92019 -0.559921 0.233907 0.802671 0.015109 2942.897841 6.256585 1.113868
0.293832 0.675687 0.536293 0.317646 0.599578 -0.914779 0.215832 0.207728 0.385522 1772.828135 4.327041 1.221792
0.945265 0.529422 0.407388 0.803554 0.625764 0.093164 0.037149 1.070167 0.772225 4609.26062 4.879889 0.519547
0.299039 0.819094 0.205194 0.301869 0.557017 -0.449918 -0.394019 0.091922 0.429032 2565.402166 4.476457 1.177991
0.641837 0.554109 0.90043 0.727859 0.500775 -0.036297 -0.119867 0.58608 0.472933 2866.614562 3.908284 0.434
0.79787 0.298303 0.268609 0.840261 0.116239 0.78282 -0.140352 0.507435 0.718085 2814.015253 5.792669 1.008572
0.795817 0.164868 0.578856 0.333688 0.516561 -0.474437 -0.441814 0.849353 0.487134 3726.865328 7.090423 1.263904
0.216043 0.217928 0.197958 0.902998 0.543009 0.812369 0.08846 1.013807 0.509843 5995.349924 5.501726 0.672429
0.28191 0.610579 0.158126 0.828448 0.17954 -0.231191 -0.454613 1.04814 0.006748 8511.525834 3.842417 0.515765
0.766029 0.496928 0.897403 0.183454 0.452326 0.01466 -0.313304 0.229758 0.575181 3487.658485 4.119513 0.589238
0.632551 0.826932 0.696015 0.551747 0.171981 -0.440642 0.332297 0.027134 0.800903 3092.417775 3.138743 1.027119
0.718723 0.704904 0.457523 0.7171 0.954064 -0.763969 0.241472 1.28731 0.664675 2663.002914 7.018643 1.436735
0.617591 0.534355 0.474601 0.902839 0.115734 -0.639737 -0.01251 0.539559 0.072179 2856.440828 5.223128 1.175492
0.143941 0.162606 0.634747 0.817363 0.683258 -0.37598 0.145998 0.019437 0.080502 2801.586769 4.177921 1.022128
0.667168 0.709701 0.981323 0.128878 0.117861 0.179288 -0.19804 1.459733 0.412877 8525.172702 5.952767 0.841111
0.751354 0.494948 0.179446 0.877578 0.516583 0.962565 0.464522 0.114579 0.690486 1831.469604 4.789129 1.200445
0.700596 0.191491 0.889929 0.464706 0.428145 0.161367 -0.485526 1.360134 0.883167 6081.976828 7.333143 1.128787
0.261627 0.957339 0.543107 0.390268 0.148446 -0.763541 0.114427 0.087108 0.984057 2312.307786 3.138011 1.04028
0.621987 0.559018 0.312795 0.754485 0.870399 0.919798 -0.435975 0.448477 0.481967 2192.740684 4.7997 0.947066
0.317071 0.597683 0.368797 0.134603 0.303279 -0.343926 0.129089 0.086193 0.601723 2738.150399 5.252661 1.259827
0.785528 0.435003 0.233474 0.561838 0.137336 0.002931 -0.151098 1.092581 0.620358 4946.659937 6.331945 0.719171
0.40657 0.256143 0.566064 0.853266 0.552765 0.440056 -0.266136 0.873794 0.807734 3712.216786 6.959937 1.011368
0.17263 0.318898 0.498011 0.35377 0.162179 0.457323 0.08069 1.144265 0.409934 4851.763252 8.752616 1.125907
0.924121 0.776866 0.429765 0.321028 0.831821 0.469336 0.294226 0.398545 0.028132 2361.928453 5.752193 0.805816
0.637688 0.420584 0.680282 0.236041 0.817118 0.293824 -0.266878 1.158407 0.551265 4912.451562 6.872087 0.91132
0.707674 0.881632 0.719434 0.265359 0.978096 0.663109 -0.272531 1.4818 0.433983 5318.085384 6.794475 1.147513
0.274471 0.467559 0.878805 0.905583 0.302367 -0.639938 0.223476 1.415357 0.660232 3921.652962 6.512017 1.247197
0.615551 0.600307 0.888228 0.820729 0.318058 0.740314 -0.343509 0.241244 0.97039 2390.309132 4.026719 0.981858
0.451337 0.915168 0.448384 0.94513 0.914117 0.358927 -0.190979 1.488376 0.690761 4769.453226 6.541604 0.90556
0.280632 0.211861 0.678242 0.593388 0.520921 -0.2193 0.226137 1.368726 0.061495 4967.836472 8.028218 1.140554
0.346115 0.477066 0.448818 0.317235 0.452898 -0.856428 -0.266276 0.713684 0.574721 2084.322278 7.688383 1.540993
0.986948 0.556514 0.678596 0.795581 0.270997 -0.121966 0.216312 1.438852 0.369443 4677.745045 7.613466 1.056354
0.818127 0.758854 0.748579 0.598219 0.385827 0.077661 0.408972 0.672434 0.297873 4207.259684 4.252351 0.617949
0.749858 0.690679 0.473282 0.42274 0.728118 0.561169 -0.462283 0.794677 0.421439 3238.07423 5.604201 0.965754
0.113112 0.627422 0.314767 0.567709 0.973329 -0.481184 -0.358073 0.09128 0.750016 2855.157317 4.170523 0.929365
0.733599 0.820283 0.478125 0.956617 0.112488 -0.318832 0.012992 0.064765 0.009706 3170.83385 5.711812 1.319447
0.989292 0.945577 0.243277 0.517621 0.998169 -0.100387 -0.229862 1.172749 0.891826 3984.225486 6.242454 0.806424
0.291961 0.852091 0.548319 0.485432 0.724172 -0.406492 -0.198695 0.976265 0.121367 3875.142618 7.432717 1.131754
0.360052 0.221753 0.445183 0.767978 0.657722 0.915774 0.462247 1.487518 0.2921 5069.873618 7.447921 1.260196
0.99297 0.25743 0.921355 0.569948 0.996378 0.33792 -0.386047 0.711345 0.179675 3625.108966 5.350459 0.707853
0.908567 0.760909 0.482138 0.619958 0.67383 0.75861 -0.397956 0.076842 0.46463 2186.347561 3.598295 0.983737
0.470493 0.776029 0.515959 0.315233 0.416425 -0.527076 -0.120881 0.030393 0.514958 2549.119081 4.476713 1.32369
0.471378 0.604186 0.577771 0.988192 0.133067 0.943058 0.440095 0.852219 0.282065 3280.671146 5.773013 1.062796
0.887229 0.320908 0.570773 0.482054 0.700539 -0.760781 0.432296 0.254668 0.325451 2144.127446 3.822731 1.036022
0.941162 0.22001 0.584912 0.712194 0.632787 -0.422347 -0.0569 0.385811 0.888142 3461.199143 5.581607 1.057956
0.422786 0.215415 0.118433 0.935531 0.933185 0.987099 -0.187909 0.993857 0.691396 7639.713159 4.36626 0.50751
0.990673 0.954184 0.551484 0.15992 0.322198 -0.052505 0.232616 1.301569 0.992575 5127.650051 8.453724 1.200578
0.90284 0.923426 0.196852 0.433137 0.970144 0.927696 -0.271101 1.323036 0.9293 3938.059601 7.725751 1.354393
0.675924 0.330334 0.259264 0.356761 0.223374 0.012977 0.125832 0.643943 0.705601 3027.614394 6.043885 0.593796
0.659163 0.204425 0.552671 0.988088 0.340766 -0.350924 -0.161097 0.412212 0.875793 3439.471875 6.482108 1.113495
0.790738 0.816056 0.487282 0.305492 0.175697 -0.173739 -0.100565 0.191751 0.865312 2518.587348 6.03086 0.93529
0.119784 0.32815 0.883327 0.590175 0.899177 0.479393 -0.361269 0.310057 0.640963 3099.121314 5.758204 0.827237
0.287246 0.717221 0.436168 0.799972 0.889956 -0.515034 0.360539 0.034452 0.423764 2351.726592 3.856572 1.140979
0.500287 0.281715 0.859592 0.312608 0.626255 -0.107261 -0.342261 1.178757 0.678448 4578.708428 6.772565 0.93552
0.636545 0.717565 0.787996 0.892605 0.145329 0.220209 0.467408 1.234295 0.123485 6101.799561 4.970428 0.720659
